order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
419,7546,2026-06-06,464,5,116.09,580.45,Cancelled,
420,1378,2025-01-18,192,2,225.97,451.94,Completed,2025-01-20
421,5854,2026-06-17,368,3,18.41,55.23,Completed,2026-06-21
422,6950,2026-03-02,132,6,179.03,1074.18,Completed,2026-03-03
423,2257,2025-03-30,50,2,199.30,398.60,Completed,2025-04-03
424,5006,2023-09-30,73,5,142.31,711.55,Completed,2023-10-01
425,9282,2026-07-10,274,6,325.63,1953.78,Completed,2026-07-10
426,2539,2025-10-17,317,6,189.65,1137.90,Completed,2025-10-18
427,6291,2025-07-24,161,1,356.66,356.66,Pending,
428,3998,2023-09-12,369,2,228.91,457.82,Completed,2023-09-14
429,5499,2026-04-15,431,5,367.59,1837.95,Cancelled,
430,1823,2025-05-10,126,3,179.66,538.98,Completed,2025-05-13
431,2248,2024-10-04,370,2,269.16,538.32,Completed,2024-10-05
432,991,2023-01-08,453,2,195.34,390.68,Completed,2023-01-08
433,250,2024-05-01,60,2,301.32,602.64,Completed,2024-05-04
434,4954,2022-10-07,427,2,363.79,727.58,Completed,2022-10-09
435,4069,2026-06-18,239,5,209.71,1048.55,Pending,
436,456,2026-08-05,494,3,380.80,1142.40,Cancelled,
437,2182,2026-07-15,457,4,150.00,600.00,Completed,2026-07-16
438,7003,2025-10-25,28,5,236.09,1180.45,Completed,2025-10-28
439,7751,2025-04-27,314,6,95.59,573.54,Completed,2025-04-30
440,3012,2024-12-12,180,6,17.65,105.90,Completed,2024-12-15
441,5009,2022-02-23,40,2,127.80,255.60,Completed,2022-02-23
442,7338,2025-09-07,354,3,135.27,405.81,Completed,2025-09-11
443,6232,2024-09-18,232,6,117.23,703.38,Completed,2024-09-21
444,3113,2025-11-21,112,4,289.68,1158.72,Completed,2025-11-21
445,657,2022-04-25,227,5,275.86,1379.30,Completed,2022-04-27
446,782,2025-10-07,337,3,395.22,1185.66,Completed,2025-10-07
447,1559,2022-08-08,34,4,315.12,1260.48,Completed,2022-08-10
448,2333,2026-06-08,66,3,295.04,885.12,Completed,2026-06-09
449,3858,2026-08-04,333,2,189.40,378.80,Completed,2026-08-08
450,1405,2026-03-05,414,4,329.34,1317.36,Completed,2026-03-08
451,1219,2024-06-13,221,8,411.23,3289.84,Completed,2024-06-15
452,6772,2024-01-22,299,1,273.66,273.66,Completed,2024-01-22
453,1836,2026-02-05,310,1,216.91,216.91,Completed,2026-02-05
454,6064,2026-08-14,253,4,262.04,1048.16,Completed,2026-08-14
455,9551,2026-04-26,31,2,416.17,832.34,Completed,2026-04-26
456,5276,2026-02-06,332,5,116.47,582.35,Completed,2026-02-06
457,2979,2023-09-10,206,2,366.53,733.06,Completed,2023-09-13
458,2913,2025-02-14,371,3,46.57,139.71,Completed,2025-02-18
459,4680,2024-10-13,365,6,8.36,50.16,Completed,2024-10-14
460,7307,2025-01-22,36,4,34.14,136.56,Pending,
461,9035,2026-05-19,255,1,123.25,123.25,Completed,2026-05-19
462,5849,2025-08-01,331,6,238.23,1429.38,Completed,2025-08-01
463,8155,2022-12-02,271,6,392.39,2354.34,Completed,2022-12-04
464,805,2026-01-23,31,8,416.17,3329.36,Completed,2026-01-27
465,4186,2023-06-04,88,3,83.52,250.56,Completed,2023-06-07
466,3357,2026-06-30,208,4,25.37,101.48,Completed,2026-07-02
467,5072,2026-05-12,276,4,288.27,1153.08,Cancelled,
468,7513,2025-10-21,60,5,301.32,1506.60,Completed,2025-10-21
469,6671,2025-11-17,35,2,175.22,350.44,Cancelled,
470,8025,2025-08-18,368,6,18.41,110.46,Completed,2025-08-20
471,7298,2023-04-08,238,5,31.85,159.25,Completed,2023-04-11
472,8485,2023-07-01,380,3,217.99,653.97,Pending,
473,2055,2026-03-22,237,2,54.33,108.66,Pending,
474,3971,2026-04-13,329,6,98.81,592.86,Completed,2026-04-17
475,8520,2025-05-13,54,4,313.79,1255.16,Completed,2025-05-15
476,4668,2026-02-04,62,2,83.22,166.44,Completed,2026-02-06
477,5766,2025-08-21,176,4,31.80,127.20,Completed,2025-08-24
478,490,2025-12-16,371,1,46.57,46.57,Completed,2025-12-19
479,906,2025-12-03,427,6,363.79,2182.74,Completed,2025-12-04
480,440,2025-05-24,11,4,236.15,944.60,Completed,2025-05-26
481,1710,2025-11-29,78,2,162.42,324.84,Completed,2025-12-03
482,2874,2026-06-04,56,2,71.90,143.80,Completed,2026-06-08
483,5856,2025-05-30,196,6,11.51,69.06,Completed,2025-06-01
484,857,2024-03-31,188,3,413.47,1240.41,Completed,2024-03-31
485,8161,2024-02-16,241,6,22.77,136.62,Completed,2024-02-18
486,7063,2024-07-07,165,6,283.49,1700.94,Completed,2024-07-09
487,2551,2026-04-13,389,2,168.42,336.84,Completed,2026-04-15
488,2531,2025-12-30,259,2,231.68,463.36,Completed,2025-12-30
489,3029,2023-09-24,66,3,295.04,885.12,Completed,2023-09-24
490,6855,2024-12-28,150,1,285.79,285.79,Completed,2024-12-29
491,6161,2025-08-04,175,6,13.29,79.74,Completed,2025-08-04
492,4565,2026-06-22,263,4,339.34,1357.36,Completed,2026-06-26
493,6738,2026-08-03,232,4,117.23,468.92,Completed,2026-08-05
494,550,2026-01-16,29,3,211.35,634.05,Completed,2026-01-20
495,5612,2026-01-24,200,2,13.83,27.66,Completed,2026-01-26
496,18,2025-06-26,217,7,81.29,569.03,Completed,2025-06-29
497,1860,2026-01-21,345,5,220.55,1102.75,Completed,2026-01-23
498,4466,2025-09-06,343,2,113.93,227.86,Completed,2025-09-09
499,4097,2025-10-10,298,1,273.82,273.82,Completed,2025-10-10
500,545,2026-06-21,407,7,403.47,2824.29,Completed,2026-06-24
501,559,2025-09-05,153,3,53.86,161.58,Completed,2025-09-06
502,1583,2024-11-15,429,1,278.42,278.42,Pending,
503,7640,2024-06-18,162,5,326.80,1634.00,Completed,2024-06-21
504,9671,2025-07-03,406,5,40.26,201.30,Completed,2025-07-03
505,5527,2026-04-24,268,3,412.49,1237.47,Completed,2026-04-24
506,4434,2023-02-02,348,3,257.35,772.05,Completed,2023-02-03
507,538,2026-07-30,254,5,96.41,482.05,Completed,2026-07-30
508,742,2024-03-31,478,3,356.79,1070.37,Completed,2024-04-01
509,9198,2025-06-21,239,5,209.71,1048.55,Completed,2025-06-23
510,8302,2022-07-18,291,6,247.55,1485.30,Completed,2022-07-21
511,4802,2025-04-17,85,1,105.47,105.47,Completed,2025-04-20
512,6421,2026-05-12,454,6,185.43,1112.58,Completed,2026-05-15
513,3497,2026-06-25,464,5,116.09,580.45,Completed,2026-06-25
514,1702,2026-06-16,33,2,27.50,55.00,Completed,2026-06-18
515,2821,2026-07-27,352,2,84.65,169.30,Completed,2026-07-31
516,3646,2023-01-20,187,2,388.62,777.24,Completed,2023-01-23
517,8091,2022-08-31,172,3,55.64,166.92,Completed,2022-09-04
518,492,2025-04-12,204,3,270.67,812.01,Completed,2025-04-14
519,9016,2025-12-19,349,4,329.58,1318.32,Completed,2025-12-21
520,6714,2025-04-26,18,1,218.42,218.42,Pending,
521,2775,2024-03-01,215,4,243.91,975.64,Cancelled,
522,6004,2026-07-10,167,3,151.77,455.31,Completed,2026-07-13
523,9594,2022-12-09,127,6,76.55,459.30,Completed,2022-12-13
524,7682,2025-07-14,29,1,211.35,211.35,Completed,2025-07-17
525,1269,2026-07-12,380,1,217.99,217.99,Completed,2026-07-15
526,6227,2021-09-06,38,2,127.77,255.54,Completed,2021-09-09
527,6009,2026-06-26,135,1,339.09,339.09,Completed,2026-06-26
528,4345,2025-09-02,102,4,78.18,312.72,Completed,2025-09-03
529,6791,2022-05-02,235,3,94.27,282.81,Completed,2022-05-03
530,5266,2022-05-24,212,2,260.34,520.68,Completed,2022-05-25
531,4493,2026-05-06,204,3,270.67,812.01,Cancelled,
532,5333,2023-05-26,414,1,329.34,329.34,Completed,2023-05-30
533,5854,2024-06-26,447,1,330.85,330.85,Completed,2024-06-30
534,514,2025-03-19,467,7,125.52,878.64,Cancelled,
535,3856,2022-10-08,91,6,110.93,665.58,Completed,2022-10-11
536,1168,2023-08-22,390,8,150.56,1204.48,Completed,2023-08-24
537,1869,2024-03-12,93,5,411.79,2058.95,Pending,
538,2808,2025-06-17,349,2,329.58,659.16,Completed,2025-06-17
539,6643,2024-01-02,306,2,361.48,722.96,Cancelled,
540,2390,2026-08-11,67,5,405.49,2027.45,Completed,2026-08-13
541,4043,2026-02-10,280,1,367.10,367.10,Completed,2026-02-13
542,5413,2024-07-25,405,4,219.72,878.88,Completed,2024-07-28
543,6640,2026-02-20,192,2,225.97,451.94,Completed,2026-02-22
544,5965,2026-08-02,431,5,367.59,1837.95,Completed,2026-08-05
545,7093,2026-04-30,8,5,81.93,409.65,Completed,2026-05-01
546,3849,2024-05-25,340,1,235.32,235.32,Completed,2024-05-26
547,3187,2026-05-27,242,2,17.01,34.02,Completed,2026-05-27
548,5762,2024-08-28,427,5,363.79,1818.95,Completed,2024-08-31
549,6794,2026-06-14,268,4,412.49,1649.96,Pending,
550,8482,2025-01-01,13,1,304.54,304.54,Completed,2025-01-05
551,6050,2023-04-10,214,2,11.89,23.78,Completed,2023-04-10
552,811,2023-05-13,96,6,100.94,605.64,Completed,2023-05-17
553,3305,2025-05-02,355,6,49.17,295.02,Completed,2025-05-04
554,7707,2021-01-07,448,5,349.51,1747.55,Completed,2021-01-11
555,585,2023-04-18,121,2,261.11,522.22,Completed,2023-04-19
556,1827,2026-03-04,111,3,65.39,196.17,Completed,2026-03-05
557,8173,2026-07-01,424,2,83.16,166.32,Completed,2026-07-02
558,2358,2025-08-13,351,6,228.45,1370.70,Pending,
559,8247,2022-09-28,319,5,114.25,571.25,Completed,2022-09-30
560,2586,2026-05-14,256,4,73.58,294.32,Cancelled,
561,2064,2025-02-03,313,6,30.48,182.88,Cancelled,
562,4040,2025-08-25,482,6,349.63,2097.78,Completed,2025-08-29
563,3511,2024-10-26,73,1,142.31,142.31,Pending,
564,7723,2025-10-30,90,5,238.36,1191.80,Completed,2025-11-03
565,5663,2026-07-15,314,1,95.59,95.59,Pending,
566,6824,2022-02-28,472,6,250.69,1504.14,Completed,2022-02-28
567,9659,2026-04-12,410,1,319.93,319.93,Completed,2026-04-16
568,9197,2022-10-01,371,3,46.57,139.71,Completed,2022-10-05
569,3406,2026-07-26,119,6,76.96,461.76,Completed,2026-07-29
570,2402,2026-07-16,138,3,139.02,417.06,Completed,2026-07-17
571,7929,2026-08-05,185,3,345.14,1035.42,Completed,2026-08-08
572,8005,2025-11-04,120,2,357.08,714.16,Pending,
573,7936,2024-02-15,92,2,203.02,406.04,Completed,2024-02-17
574,5707,2024-02-17,122,3,74.12,222.36,Completed,2024-02-17
575,6429,2026-08-14,317,2,189.65,379.30,Cancelled,
576,3046,2024-02-15,291,3,247.55,742.65,Completed,2024-02-15
577,1399,2025-12-21,361,6,9.89,59.34,Pending,
578,1123,2020-03-04,217,7,81.29,569.03,Completed,2020-03-06
579,5325,2025-11-17,450,2,12.44,24.88,Completed,2025-11-21
580,6968,2022-09-19,219,6,36.28,217.68,Completed,2022-09-22
581,5304,2024-06-15,433,6,307.91,1847.46,Completed,2024-06-18
582,6474,2026-02-25,381,4,6.69,26.76,Completed,2026-02-25
583,8390,2022-11-08,44,2,117.45,234.90,Pending,
584,63,2022-07-21,233,2,16.51,33.02,Completed,2022-07-21
585,8804,2025-09-14,135,3,339.09,1017.27,Completed,2025-09-14
586,6731,2022-05-21,480,4,293.28,1173.12,Completed,2022-05-25
587,5575,2026-07-31,464,1,116.09,116.09,Completed,2026-08-03
588,6890,2026-07-02,333,3,189.40,568.20,Completed,2026-07-06
589,9511,2025-06-01,39,4,197.96,791.84,Completed,2025-06-04
590,6652,2026-08-06,32,2,265.17,530.34,Completed,2026-08-07
591,6198,2025-11-16,141,5,325.44,1627.20,Pending,
592,9394,2026-04-08,407,3,403.47,1210.41,Pending,
593,1707,2025-11-18,434,2,276.64,553.28,Completed,2025-11-18
594,4407,2026-07-15,101,3,264.56,793.68,Completed,2026-07-17
595,1698,2023-09-01,437,2,330.98,661.96,Completed,2023-09-02
596,1961,2026-07-29,255,4,123.25,493.00,Cancelled,
597,4450,2025-08-27,363,2,49.96,99.92,Completed,2025-08-28
598,1619,2022-09-15,440,6,133.97,803.82,Completed,2022-09-16
599,1765,2026-01-22,415,5,291.70,1458.50,Completed,2026-01-23
600,8409,2026-07-28,48,1,306.67,306.67,Completed,2026-07-30
601,7271,2025-09-13,105,4,343.28,1390.62,Completed,2025-09-13
602,513,2022-09-06,339,6,108.86,670.66,Completed,2022-09-07
603,9168,2023-04-24,168,5,16.05,97.75,Cancelled,
604,3372,2022-04-28,121,4,261.11,1061.94,Completed,2022-04-28
605,4890,2025-05-13,161,6,356.66,2157.46,Completed,2025-05-13
606,3565,2025-07-23,163,4,42.97,189.38,Cancelled,
607,3306,2025-12-11,345,3,220.55,679.15,Completed,2025-12-11
608,7201,2023-02-14,494,5,380.80,1921.50,Pending,
609,1057,2025-03-07,458,4,140.38,579.02,Cancelled,
610,5706,2024-02-01,134,6,401.33,2425.48,Completed,2024-02-03
611,4268,2024-06-21,444,2,400.42,818.34,Pending,
612,8289,2026-07-03,484,3,47.59,160.27,Completed,2026-07-03
613,7943,2025-01-18,411,5,361.40,1824.50,Completed,2025-01-19
614,2411,2025-05-04,17,5,187.22,953.60,Completed,2025-05-08
615,9698,2026-06-06,462,3,202.08,623.74,Completed,2026-06-10
616,681,2026-07-19,89,6,130.61,801.16,Completed,2026-07-19
617,9121,2026-07-18,214,5,11.89,76.95,Pending,
618,8426,2022-12-31,498,4,32.19,146.26,Cancelled,
619,2884,2026-07-27,190,3,245.65,754.45,Completed,2026-07-31
620,3203,2026-08-03,55,3,364.83,1111.99,Completed,2026-08-04
621,6853,2022-06-01,174,2,118.75,255.00,Completed,2022-06-05
622,7105,2026-05-18,57,4,370.04,1497.66,Completed,2026-05-20
623,6325,2023-11-13,42,1,195.95,213.45,Completed,2023-11-13
624,5222,2025-09-11,140,2,372.13,761.76,Completed,2025-09-11
625,7932,2026-07-08,386,6,413.82,2500.42,Completed,2026-07-11
626,7695,2023-12-03,41,4,166.55,666.20,Completed,
627,4255,2023-12-25,248,4,192.52,770.08,Completed,
628,3922,2023-10-19,412,2,183.72,367.44,Completed,
629,8662,2026-08-01,418,1,73.38,73.38,Completed,
630,6355,2025-01-09,319,2,114.25,228.50,Completed,
631,7313,2026-07-01,73,1,142.31,142.31,Completed,
632,9087,2025-03-03,221,5,411.23,2056.15,Completed,
633,1733,2025-08-14,331,4,238.23,952.92,Completed,
634,5137,2026-04-02,381,4,6.69,26.76,Completed,
635,4225,2023-03-19,252,1,351.13,351.13,Completed,
636,1918,2025-08-08,312,6,382.20,2293.20,Completed,
637,4043,2026-01-06,450,4,12.44,49.76,Completed,
638,20,2026-03-29,134,7,401.33,2809.31,Completed,
639,3834,2024-08-11,278,1,296.93,296.93,Completed,
640,7636,2025-08-12,65,4,191.23,764.92,Completed,
641,5664,2026-03-30,226,5,379.10,1895.50,Pending,2026-03-30
642,941,2024-11-15,298,5,273.82,1369.10,Pending,2024-11-15
643,1013,2025-09-25,316,4,224.60,898.40,Pending,2025-09-25
644,3573,2025-07-15,261,6,200.27,1201.62,Pending,2025-07-15
645,8309,2025-06-02,387,2,181.87,363.74,Pending,2025-06-02
646,3443,2026-06-14,77,5,90.60,453.00,Pending,2026-06-14
647,8385,2026-06-13,111,2,65.39,130.78,Pending,2026-06-13
648,5977,2024-01-30,317,5,189.65,948.25,Pending,2024-01-30
649,6706,2026-08-14,127,3,76.55,229.65,Pending,2026-08-14
650,9431,2021-08-25,76,3,297.96,893.88,Pending,2021-08-25
651,4420,2026-05-28,117,6,112.65,675.90,Completed,2026-05-29
652,6897,2022-09-15,208,5,25.37,126.85,Completed,2022-09-15
653,1259,2026-07-18,237,7,54.33,380.31,Completed,2026-07-19
654,5612,2026-04-05,306,3,361.48,1084.44,Completed,2026-04-09
655,4413,2026-08-02,474,1,261.56,261.56,Completed,2026-08-06
656,8543,2024-08-01,316,5,224.60,1123.00,Cancelled,
657,2105,2023-05-24,311,5,175.47,877.35,Completed,2023-05-25
658,1002,2026-07-17,311,8,175.47,1403.76,Pending,
659,2466,2024-04-18,267,3,216.13,648.39,Pending,
660,4534,2026-07-24,63,5,359.05,1795.25,Completed,2026-07-28
661,4903,2025-08-13,468,1,291.58,291.58,Completed,2025-08-17
662,1945,2022-02-10,135,1,339.09,339.09,Completed,2022-02-12
663,5080,2023-11-08,370,5,269.16,1345.80,Completed,2023-11-11
664,6380,2026-07-09,76,2,297.96,595.92,Completed,2026-07-11
665,8104,2020-09-05,134,3,401.33,1203.99,Completed,2020-09-07
666,2604,2026-07-05,382,6,70.09,420.54,Completed,2026-07-08
667,324,2025-12-09,103,8,259.54,2076.32,Completed,2025-12-12
668,3793,2026-07-23,26,6,160.93,965.58,Completed,2026-07-27
669,8004,2022-11-19,165,6,283.49,1700.94,Pending,
670,8,2023-12-07,299,6,273.66,1641.96,Cancelled,
671,1614,2025-07-14,319,1,114.25,114.25,Completed,2025-07-15
672,3744,2026-07-20,144,4,373.58,1494.32,Completed,2026-07-22
673,685,2022-03-25,140,2,372.13,744.26,Completed,2022-03-25
674,8412,2026-07-25,79,2,121.80,243.60,Completed,2026-07-25
675,9627,2023-10-15,74,1,61.16,61.16,Cancelled,
676,3451,2024-10-16,317,1,189.65,189.65,Completed,2024-10-20
677,5832,2022-12-17,23,6,103.64,621.84,Completed,2022-12-19
678,7229,2026-05-12,132,4,179.03,716.12,Completed,2026-05-16
679,9375,2026-06-16,29,3,211.35,634.05,Completed,2026-06-18
680,2074,2023-11-09,124,5,108.26,541.30,Completed,2023-11-13
681,458,2026-03-18,130,8,270.01,2160.08,Pending,
682,4800,2026-05-04,161,5,356.66,1783.30,Completed,2026-05-06
683,2235,2025-09-20,423,2,353.96,707.92,Completed,2025-09-21
684,4025,2023-12-24,398,6,325.46,1952.76,Completed,2023-12-26
685,1085,2026-07-16,293,4,349.55,1398.20,Pending,
686,4768,2024-06-16,288,1,353.80,353.80,Completed,2024-06-17
687,4827,2023-04-02,46,1,71.59,71.59,Completed,2023-04-05
688,804,2026-06-13,208,5,25.37,126.85,Completed,2026-06-13
689,3299,2025-05-09,188,6,413.47,2480.82,Completed,2025-05-10
690,4763,2021-05-18,475,4,80.17,320.68,Pending,
691,7931,2026-03-16,379,6,365.76,2194.56,Completed,2026-03-17
692,4665,2025-11-25,368,6,18.41,110.46,Completed,2025-11-25
693,7437,2026-01-03,57,6,370.04,2220.24,Completed,2026-01-03
694,8706,2022-01-11,82,4,255.64,1022.56,Pending,
695,277,2024-03-12,453,4,195.34,781.36,Completed,2024-03-13
696,3601,2026-03-03,35,4,175.22,700.88,Completed,2026-03-07
697,1860,2025-05-09,346,6,109.76,658.56,Completed,2025-05-13
698,996,2026-07-02,79,4,121.80,487.20,Completed,2026-07-06
699,7859,2024-04-07,466,6,116.29,697.74,Completed,2024-04-09
700,7369,2026-04-29,312,2,382.20,764.40,Completed,2026-05-02
701,5073,2025-02-09,139,1,177.76,177.76,Completed,2025-02-13
702,3101,2024-01-09,179,4,370.59,1482.36,Pending,
703,3029,2025-08-19,268,2,412.49,824.98,Completed,2025-08-23
704,6425,2025-10-08,84,1,414.58,414.58,Pending,
705,2570,2026-06-02,119,6,76.96,461.76,Completed,2026-06-06
706,2358,2024-08-05,30,1,147.45,147.45,Completed,2024-08-07
707,1234,2025-06-19,134,1,401.33,401.33,Completed,2025-06-19
708,3134,2025-04-06,319,3,114.25,342.75,Cancelled,
709,7853,2026-04-04,71,5,118.69,593.45,Completed,2026-04-08
710,5571,2025-11-11,121,6,261.11,1566.66,Completed,2025-11-11
711,6275,2026-02-15,436,2,127.82,255.64,Completed,2026-02-16
712,8515,2024-02-17,95,4,105.42,421.68,Completed,2024-02-18
713,4842,2024-02-04,277,2,58.96,117.92,Pending,
714,4915,2025-10-14,296,4,312.32,1249.28,Completed,2025-10-18
715,9419,2024-08-13,361,2,9.89,19.78,Completed,2024-08-15
716,8976,2024-02-09,177,6,318.36,1910.16,Completed,2024-02-09
717,1204,2024-11-08,1,6,374.18,2245.08,Pending,
718,5081,2025-11-08,156,3,302.19,906.57,Completed,2025-11-10
719,8050,2022-03-27,305,1,410.35,410.35,Completed,2022-03-29
720,933,2026-03-02,188,8,413.47,3307.76,Completed,2026-03-03
721,2207,2022-07-20,88,6,83.52,501.12,Pending,
722,7407,2024-11-24,234,5,280.83,1404.15,Completed,2024-11-24
723,2195,2023-06-15,177,6,318.36,1910.16,Pending,
724,8678,2024-07-03,124,1,108.26,108.26,Completed,2024-07-04
725,2883,2025-08-30,4,3,218.65,655.95,Completed,2025-08-30
726,3761,2025-11-01,328,2,70.33,140.66,Completed,2025-11-01
727,898,2025-07-31,77,6,90.60,543.60,Completed,2025-08-02
728,5853,2023-07-03,453,2,195.34,390.68,Completed,2023-07-04
729,7591,2025-03-01,29,1,211.35,211.35,Completed,2025-03-05
730,6986,2026-07-04,395,6,280.32,1681.92,Completed,2026-07-05
731,379,2024-07-21,408,6,14.17,85.02,Completed,2024-07-24
732,6343,2025-11-20,220,5,110.98,554.90,Completed,2025-11-24
733,2856,2024-04-18,61,4,259.08,1036.32,Completed,2024-04-21
734,2628,2024-10-31,51,2,125.77,251.54,Completed,2024-11-02
735,9456,2024-09-05,456,5,148.84,744.20,Completed,2024-09-09
736,6022,2025-11-18,493,3,177.80,533.40,Completed,2025-11-19
737,1048,2026-05-20,297,6,306.08,1836.48,Completed,2026-05-20
738,9560,2025-03-02,459,3,16.62,49.86,Completed,2025-03-04
739,8167,2026-07-24,187,4,388.62,1554.48,Completed,2026-07-25
740,7404,2025-12-12,390,6,150.56,903.36,Completed,2025-12-14
741,6840,2023-12-05,479,5,39.99,199.95,Completed,2023-12-09
742,7020,2024-07-01,466,4,116.29,465.16,Completed,2024-07-04
743,9561,2026-05-10,184,3,299.67,899.01,Pending,
744,8138,2023-06-08,249,3,308.98,926.94,Completed,2023-06-12
745,6666,2025-01-18,442,1,206.88,206.88,Completed,2025-01-21
746,9521,2023-05-14,212,3,260.34,781.02,Completed,2023-05-14
747,6129,2024-12-23,300,1,46.86,46.86,Completed,2024-12-27
748,2251,2025-10-08,448,3,349.51,1048.53,Completed,2025-10-12
749,7478,2026-02-02,2,2,258.48,516.96,Completed,2026-02-04
750,6192,2025-12-27,491,4,406.59,1626.36,Completed,2025-12-29
751,760,2026-06-16,435,5,163.70,818.50,Pending,
752,6512,2026-04-16,209,1,383.29,383.29,Pending,
753,6386,2025-10-12,113,6,17.76,106.56,Completed,2025-10-16
754,6084,2025-11-08,17,3,187.22,561.66,Completed,2025-11-11
755,2331,2024-03-31,391,3,416.75,1250.25,Completed,2024-04-01
756,453,2024-07-24,328,6,70.33,421.98,Completed,2024-07-24
757,3022,2026-08-12,393,2,61.95,123.90,Completed,2026-08-12
758,2860,2026-03-08,298,6,273.82,1642.92,Cancelled,
759,4616,2025-02-14,136,2,186.74,373.48,Completed,2025-02-17
760,3990,2025-12-07,166,1,392.61,392.61,Completed,2025-12-11
761,7603,2026-04-12,135,4,339.09,1356.36,Pending,
762,1501,2021-06-12,162,2,326.80,653.60,Pending,
763,5388,2024-05-29,142,5,33.51,167.55,Completed,2024-05-30
764,8949,2024-12-09,161,6,356.66,2139.96,Completed,2024-12-11
765,8196,2026-05-31,443,3,204.65,613.95,Completed,2026-06-04
766,1091,2026-06-26,222,4,280.36,1121.44,Completed,2026-06-30
767,5567,2025-06-20,74,5,61.16,305.80,Pending,
768,7758,2025-10-31,334,3,386.93,1160.79,Completed,2025-11-01
769,115,2021-03-11,293,2,349.55,699.10,Completed,2021-03-13
770,9424,2022-12-08,235,1,94.27,94.27,Completed,2022-12-08
771,4705,2025-09-07,458,4,140.38,561.52,Completed,2025-09-08
772,6941,2025-11-17,436,5,127.82,639.10,Completed,2025-11-21
773,1578,2026-08-11,476,1,85.46,85.46,Completed,2026-08-11
774,4618,2026-05-29,345,3,220.55,661.65,Completed,2026-06-01
